Obs_____	TGCP_____	STT_____	MPO_____	PTP_____
MPO_WM486	0.169135	0.055844	0.000000	0.193045
MPO_WM492	0.181238	0.066588	0.000000	0.182876
MPO_WM483	0.160933	0.076620	0.000000	0.200591
MPO_WM483	0.174937	0.068133	0.000000	0.181103
MPO_WM488	0.185839	0.062291	0.000000	0.177597
MPO_WM483	0.155564	0.057754	0.000000	0.191998
MPO_WM485	0.168036	0.082890	0.000000	0.200706
MPO_WM486	0.167784	0.065262	0.000000	0.196911
MPO_WM484	0.170592	0.078776	0.000000	0.200166
MPO_WM483	0.148409	0.063869	0.000000	0.190532
MPO_WM497	0.185167	0.078739	0.000000	0.186073
MPO_WM482	0.160221	0.084069	0.000000	0.193389
MPO_WM482	0.170678	0.059554	0.000000	0.193912
MPO_WM489	0.181999	0.059816	0.000000	0.183523
MPO_WM486	0.159581	0.051874	0.000000	0.182853
MPO_WM490	0.159779	0.061066	0.000000	0.199074
MPO_WM489	0.163227	0.065976	0.000000	0.186796
MPO_WM491	0.158437	0.056556	0.000000	0.187530
MPO_WM482	0.171658	0.063655	0.000000	0.202550
MPO_WM483	0.167598	0.060150	0.000000	0.204911
MPO_WM485	0.161598	0.046362	0.000000	0.173259
MPO_WM484	0.156549	0.067172	0.000000	0.207193
MPO_WM488	0.177097	0.064479	0.000000	0.194084
MPO_WM482	0.176907	0.070684	0.000000	0.193062
MPO_WM490	0.168159	0.055588	0.000000	0.198193
MPO_WM489	0.178044	0.070718	0.000000	0.197513
MPO_WM489	0.170872	0.053565	0.000000	0.185041
MPO_WM487	0.172765	0.061512	0.000000	0.215059
MPO_WM482	0.143670	0.066497	0.000000	0.191016
MPO_WM492	0.164666	0.061263	0.000000	0.191632
MPO_WM486	0.157149	0.060858	0.000000	0.194863
MPO_WM490	0.160892	0.064714	0.000000	0.197472
MPO_WM483	0.163213	0.058709	0.000000	0.187719
MPO_WM482	0.159646	0.052284	0.000000	0.194792
MPO_WM487	0.171942	0.057969	0.000000	0.183860
MPO_WM484	0.165246	0.076417	0.000000	0.198232
MPO_WM491	0.147475	0.069735	0.000000	0.195884
MPO_WM492	0.167802	0.063358	0.000000	0.185525
MPO_WM484	0.161061	0.070161	0.000000	0.196294
MPO_WM483	0.152375	0.063939	0.000000	0.187663
MPO_WM491	0.182320	0.067383	0.000000	0.197542
MPO_WM486	0.160064	0.061397	0.000000	0.199877
MPO_WM487	0.165563	0.052830	0.000000	0.181867
MPO_WM482	0.173419	0.059192	0.000000	0.200181
MPO_WM488	0.174710	0.065782	0.000000	0.190993
MPO_WM483	0.190826	0.075714	0.000000	0.196701
MPO_WM490	0.147983	0.055574	0.000000	0.187794
MPO_WM482	0.176677	0.054540	0.000000	0.192188
MPO_WM488	0.175784	0.076344	0.000000	0.200561
MPO_WM482	0.176025	0.058955	0.000000	0.182446
MPO_WM483	0.174288	0.073670	0.000000	0.194306
MPO_WM495	0.174133	0.068265	0.000000	0.195742
MPO_WM484	0.175666	0.061821	0.000000	0.193821
MPO_WM493	0.185632	0.088795	0.000000	0.197052
MPO_WM494	0.166417	0.059182	0.000000	0.185729
MPO_WM485	0.168906	0.054642	0.000000	0.176479
MPO_WM485	0.174586	0.061228	0.000000	0.193470
MPO_WM483	0.156096	0.069135	0.000000	0.195308
MPO_WM489	0.173903	0.055522	0.000000	0.205620
MPO_WM491	0.168771	0.070552	0.000000	0.191023
MPO_WM482	0.169921	0.055350	0.000000	0.167631
MPO_WM486	0.160907	0.077219	0.000000	0.212942
MPO_WM488	0.147175	0.065669	0.000000	0.185625
