Obs_____	TGCP_____	STT_____	MPO_____	PTP_____
MPO_WM483	0.167499	0.066106	0.000000	0.190293
MPO_WM482	0.170946	0.063425	0.000000	0.186187
MPO_WM482	0.165368	0.065249	0.000000	0.192797
MPO_WM482	0.165936	0.060429	0.000000	0.185875
MPO_WM482	0.164537	0.063838	0.000000	0.185024
MPO_WM483	0.168402	0.068188	0.000000	0.189823
MPO_WM482	0.164761	0.067371	0.000000	0.189497
MPO_WM482	0.173041	0.069085	0.000000	0.198753
MPO_WM483	0.167496	0.066546	0.000000	0.191266
MPO_WM482	0.165191	0.062073	0.000000	0.187339
MPO_WM486	0.166516	0.062332	0.000000	0.186411
MPO_WM483	0.167579	0.061812	0.000000	0.191388
MPO_WM482	0.170296	0.067040	0.000000	0.187324
MPO_WM484	0.167151	0.063998	0.000000	0.192433
MPO_WM482	0.163496	0.060748	0.000000	0.186290
MPO_WM486	0.165288	0.065901	0.000000	0.191390
MPO_WM483	0.167353	0.067908	0.000000	0.194770
MPO_WM482	0.164824	0.064818	0.000000	0.188709
MPO_WM482	0.159308	0.065900	0.000000	0.188185
MPO_WM482	0.163916	0.067198	0.000000	0.190366
MPO_WM482	0.169856	0.064424	0.000000	0.192679
MPO_WM483	0.162789	0.060076	0.000000	0.188663
MPO_WM483	0.166271	0.064671	0.000000	0.192982
MPO_WM484	0.167921	0.065068	0.000000	0.190369
MPO_WM483	0.164052	0.066171	0.000000	0.184982
MPO_WM483	0.164745	0.063743	0.000000	0.190124
