Population	Num	Eff_num	Ho	Hs	Gis
PTP_WM722	1.235	1.084	0.050	0.056	0.111
PTP_WM721	1.237	1.084	0.051	0.057	0.102
PTP_WM721	1.232	1.083	0.049	0.056	0.119
PTP_WM721	1.240	1.083	0.051	0.056	0.091
PTP_WM721	1.235	1.084	0.050	0.056	0.114
PTP_WM721	1.244	1.086	0.051	0.058	0.110
PTP_WM721	1.243	1.085	0.051	0.057	0.110
PTP_WM721	1.246	1.086	0.053	0.058	0.085
PTP_WM721	1.234	1.083	0.050	0.056	0.108
PTP_WM721	1.232	1.084	0.050	0.056	0.113
PTP_WM721	1.227	1.081	0.048	0.055	0.116
PTP_WM721	1.239	1.084	0.051	0.056	0.095
PTP_WM721	1.227	1.082	0.048	0.055	0.128
PTP_WM721	1.242	1.084	0.052	0.056	0.081
PTP_WM721	1.236	1.084	0.050	0.056	0.106
PTP_WM721	1.244	1.086	0.052	0.058	0.092
PTP_WM721	1.245	1.085	0.052	0.057	0.091
PTP_WM721	1.231	1.081	0.049	0.055	0.107
PTP_WM721	1.236	1.083	0.049	0.056	0.114
PTP_WM722	1.227	1.083	0.049	0.055	0.111
PTP_WM721	1.232	1.083	0.049	0.056	0.111
PTP_WM721	1.234	1.082	0.049	0.055	0.118
PTP_WM721	1.236	1.083	0.051	0.056	0.085
PTP_WM721	1.239	1.084	0.050	0.056	0.118
PTP_WM721	1.240	1.083	0.051	0.056	0.085
PTP_WM721	1.245	1.086	0.052	0.058	0.102
PTP_WM722	1.242	1.083	0.051	0.056	0.095
PTP_WM721	1.236	1.082	0.049	0.055	0.119
PTP_WM721	1.230	1.083	0.049	0.056	0.127
PTP_WM721	1.230	1.082	0.048	0.055	0.121
PTP_WM721	1.236	1.083	0.050	0.056	0.103
PTP_WM721	1.235	1.083	0.050	0.056	0.102
PTP_WM721	1.245	1.085	0.052	0.057	0.094
PTP_WM721	1.238	1.083	0.050	0.056	0.114
PTP_WM721	1.240	1.084	0.050	0.057	0.125
PTP_WM722	1.242	1.084	0.050	0.056	0.113
