Population	Num	Eff_num	Ho	Hs	Gis
TGCP_WM1	1.632	1.233	0.154	0.156	0.013
TGCP_WM1	1.626	1.233	0.155	0.156	0.009
TGCP_WM1	1.628	1.235	0.156	0.157	0.009
TGCP_WM1	1.619	1.230	0.151	0.154	0.016
TGCP_WM10	1.629	1.233	0.153	0.156	0.018
TGCP_WM1	1.622	1.231	0.154	0.154	0.002
TGCP_WM1	1.634	1.234	0.154	0.156	0.014
TGCP_WM1	1.627	1.234	0.154	0.156	0.015
TGCP_WM1	1.621	1.232	0.154	0.155	0.009
TGCP_WM1	1.622	1.232	0.152	0.155	0.016
TGCP_WM1	1.622	1.233	0.155	0.156	0.005
TGCP_WM1	1.631	1.234	0.155	0.157	0.009
TGCP_WM12	1.628	1.233	0.155	0.156	0.010
TGCP_WM1	1.633	1.235	0.155	0.157	0.014
TGCP_WM1	1.629	1.235	0.156	0.157	0.006
TGCP_WM10	1.629	1.236	0.156	0.157	0.011
TGCP_WM10	1.622	1.233	0.153	0.155	0.010
TGCP_WM1	1.619	1.232	0.153	0.155	0.012
TGCP_WM1	1.623	1.235	0.155	0.157	0.009
TGCP_WM1	1.618	1.233	0.154	0.156	0.015
TGCP_WM1	1.616	1.231	0.152	0.154	0.017
TGCP_WM1	1.630	1.235	0.156	0.157	0.008
