Population	Num	Eff_num	Ho	Hs	Gis
MPO_WM483	1.568	1.171	0.105	0.120	0.126
MPO_WM482	1.581	1.175	0.109	0.123	0.108
MPO_WM482	1.567	1.170	0.103	0.119	0.135
MPO_WM482	1.568	1.172	0.106	0.120	0.119
MPO_WM482	1.554	1.167	0.102	0.117	0.130
MPO_WM482	1.562	1.172	0.106	0.120	0.120
MPO_WM482	1.577	1.173	0.106	0.121	0.126
MPO_WM482	1.576	1.174	0.108	0.122	0.115
MPO_WM482	1.578	1.174	0.107	0.122	0.124
MPO_WM482	1.580	1.176	0.110	0.123	0.106
MPO_WM483	1.575	1.174	0.108	0.122	0.113
MPO_WM483	1.568	1.169	0.103	0.119	0.131
MPO_WM482	1.577	1.173	0.108	0.122	0.112
MPO_WM483	1.567	1.171	0.105	0.120	0.127
MPO_WM482	1.568	1.170	0.103	0.119	0.133
MPO_WM482	1.569	1.171	0.104	0.120	0.128
MPO_WM482	1.570	1.170	0.104	0.119	0.125
MPO_WM482	1.570	1.173	0.107	0.121	0.116
MPO_WM482	1.562	1.170	0.103	0.119	0.133
MPO_WM482	1.570	1.171	0.106	0.120	0.111
MPO_WM482	1.547	1.167	0.100	0.117	0.143
MPO_WM482	1.578	1.173	0.106	0.121	0.126
MPO_WM482	1.560	1.169	0.102	0.118	0.136
MPO_WM482	1.572	1.172	0.106	0.120	0.120
MPO_WM483	1.567	1.170	0.104	0.120	0.130
MPO_WM482	1.578	1.174	0.110	0.122	0.097
MPO_WM482	1.556	1.169	0.104	0.118	0.118
MPO_WM482	1.560	1.168	0.103	0.118	0.128
MPO_WM482	1.571	1.173	0.106	0.121	0.120
MPO_WM482	1.578	1.176	0.110	0.123	0.103
MPO_WM483	1.567	1.171	0.106	0.120	0.119
MPO_WM482	1.567	1.171	0.105	0.120	0.122
MPO_WM482	1.579	1.173	0.107	0.122	0.119
MPO_WM482	1.565	1.172	0.105	0.120	0.121
MPO_WM482	1.552	1.169	0.103	0.118	0.126
MPO_WM482	1.561	1.168	0.104	0.118	0.119
MPO_WM482	1.557	1.167	0.101	0.117	0.135
MPO_WM482	1.568	1.170	0.104	0.119	0.126
MPO_WM482	1.568	1.171	0.106	0.120	0.120
MPO_WM482	1.568	1.170	0.103	0.119	0.133
MPO_WM482	1.564	1.171	0.106	0.120	0.115
MPO_WM482	1.568	1.169	0.102	0.119	0.141
MPO_WM483	1.581	1.172	0.107	0.121	0.119
MPO_WM482	1.579	1.172	0.106	0.121	0.119
MPO_WM483	1.581	1.175	0.110	0.122	0.101
MPO_WM482	1.570	1.171	0.105	0.120	0.127
MPO_WM482	1.562	1.170	0.105	0.119	0.114
MPO_WM482	1.568	1.172	0.107	0.120	0.107
MPO_WM482	1.577	1.176	0.110	0.123	0.100
MPO_WM482	1.582	1.175	0.111	0.122	0.097
MPO_WM482	1.576	1.174	0.109	0.122	0.108
MPO_WM482	1.573	1.171	0.104	0.120	0.135
MPO_WM482	1.567	1.170	0.103	0.119	0.137
MPO_WM482	1.570	1.173	0.107	0.121	0.111
MPO_WM483	1.569	1.172	0.105	0.120	0.124
MPO_WM482	1.567	1.172	0.106	0.120	0.118
MPO_WM482	1.568	1.171	0.105	0.120	0.126
