# Population STT	WM183,WM184,WM185,WM186,WM187,WM188,WM189,WM190,WM191,WM192,WM193,WM194,WM195,WM196,WM197,WM198,WM199,WM200,WM201,WM202,WM203,WM204,WM205,WM206
# Population MPO	WM482,WM483,WM484,WM485,WM486,WM487,WM488,WM489,WM490,WM491,WM492,WM493,WM494,WM495,WM496,WM497,WM498,WM499,WM500,WM501,WM502,WM503,WM504,WM505
# Batch ID 	Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
22540000	6308	STT	MPO	un	567632	-0.0220	0.0000	0.0000	-0.0051	0.0000	0.0000	-0.0051	0.0000	0.0000
22540000	6406	STT	MPO	un	576452	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	6686	STT	MPO	un	601652	0.3171	0.0000	0.0000	0.2421	0.0000	0.0000	0.2423	0.0000	0.0000
22540000	7193	STT	MPO	un	647282	-0.0230	0.0000	0.0000	-0.0040	0.0000	0.0000	-0.0039	0.0000	0.0000
22540000	7292	STT	MPO	un	656192	0.0664	0.0000	0.0000	0.0125	0.0000	0.0000	0.0125	0.0000	0.0000
22540000	7432	STT	MPO	un	668792	0.0504	0.0000	0.0000	0.0035	0.0000	0.0000	0.0034	0.0000	0.0000
22540000	7499	STT	MPO	un	674822	-0.0107	0.0000	0.0000	-0.0068	0.0000	0.0000	-0.0069	0.0000	0.0000
22540000	7563	STT	MPO	un	680582	-0.0168	0.0000	0.0000	-0.0018	0.0000	0.0000	-0.0018	0.0000	0.0000
22540000	7621	STT	MPO	un	685802	0.0213	0.0000	0.0000	0.0009	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	8012	STT	MPO	un	720992	-0.0188	0.0000	0.0000	-0.0031	0.0000	0.0000	-0.0031	0.0000	0.0000
22540000	8195	STT	MPO	un	737462	0.0108	0.0000	0.0000	0.0092	0.0000	0.0000	0.0091	0.0000	0.0000
22540000	8340	STT	MPO	un	750512	0.0559	0.0000	0.0000	0.0043	0.0000	0.0000	0.0041	0.0000	0.0000
22540000	8399	STT	MPO	un	755822	0.0751	0.0000	0.0000	0.0094	0.0000	0.0000	0.0098	0.0000	0.0000
22540000	8440	STT	MPO	un	759512	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	8485	STT	MPO	un	763562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	9026	STT	MPO	un	812252	0.0508	0.0000	0.0000	0.0467	0.0000	0.0000	0.0466	0.0000	0.0000
22540000	9294	STT	MPO	un	836372	0.0200	0.0000	0.0000	0.0009	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	9714	STT	MPO	un	874172	-0.0009	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	9991	STT	MPO	un	899102	0.1130	0.0000	0.0000	0.0179	0.0000	0.0000	0.0180	0.0000	0.0000
22540000	10146	STT	MPO	un	913052	0.2969	0.0000	0.0000	0.1234	0.0000	0.0000	0.1236	0.0000	0.0000
22540000	10243	STT	MPO	un	921782	0.0236	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	10308	STT	MPO	un	927632	-0.0213	0.0000	0.0000	-0.0183	0.0000	0.0000	-0.0183	0.0000	0.0000
22540000	10390	STT	MPO	un	935012	0.0915	0.0000	0.0000	0.0108	0.0000	0.0000	0.0107	0.0000	0.0000
22540000	10655	STT	MPO	un	958862	-0.0153	0.0000	0.0000	-0.0075	0.0000	0.0000	-0.0075	0.0000	0.0000
22540000	10662	STT	MPO	un	959492	0.2409	0.0000	0.0000	0.1675	0.0000	0.0000	0.1669	0.0000	0.0000
22540000	10740	STT	MPO	un	966512	0.0488	0.0000	0.0000	0.0037	0.0000	0.0000	0.0037	0.0000	0.0000
22540000	10927	STT	MPO	un	983342	0.0259	0.0000	0.0000	0.0097	0.0000	0.0000	0.0097	0.0000	0.0000
22540000	10998	STT	MPO	un	989732	-0.0175	0.0000	0.0000	-0.0020	0.0000	0.0000	-0.0020	0.0000	0.0000
22540000	11033	STT	MPO	un	992882	0.0667	0.0000	0.0000	0.0063	0.0000	0.0000	0.0063	0.0000	0.0000
22540000	11101	STT	MPO	un	999002	0.0128	0.0000	0.0000	0.0091	0.0000	0.0000	0.0090	0.0000	0.0000
22540000	11208	STT	MPO	un	1008632	-0.0218	0.0000	0.0000	-0.0053	0.0000	0.0000	-0.0053	0.0000	0.0000
22540000	11392	STT	MPO	un	1025192	-0.0020	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	11717	STT	MPO	un	1054442	0.0172	0.0000	0.0000	0.0008	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	12236	STT	MPO	un	1101152	0.1395	0.0000	0.0000	0.0257	0.0000	0.0000	0.0257	0.0000	0.0000
22540000	12347	STT	MPO	un	1111142	-0.0132	0.0000	0.0000	-0.0037	0.0000	0.0000	-0.0037	0.0000	0.0000
22540000	12686	STT	MPO	un	1141652	0.0035	0.0000	0.0000	0.0001	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	14506	STT	MPO	un	1305452	-0.0026	0.0000	0.0000	-0.0013	0.0000	0.0000	-0.0012	0.0000	0.0000
22540000	17050	STT	MPO	un	1534412	0.0167	0.0000	0.0000	0.0020	0.0000	0.0000	0.0021	0.0000	0.0000
22540000	24278	STT	MPO	un	2184932	0.0050	0.0000	0.0000	0.0025	0.0000	0.0000	0.0025	0.0000	0.0000
22540000	24334	STT	MPO	un	2189972	0.0346	0.0000	0.0000	0.0136	0.0000	0.0000	0.0136	0.0000	0.0000
22540000	25383	STT	MPO	un	2284382	0.1698	0.0000	0.0000	0.0845	0.0000	0.0000	0.0847	0.0000	0.0000
22540000	25830	STT	MPO	un	2324612	0.1715	0.0000	0.0000	0.1469	0.0000	0.0000	0.1471	0.0000	0.0000
22540000	28866	STT	MPO	un	2597852	0.0244	0.0000	0.0000	0.0012	0.0000	0.0000	0.0012	0.0000	0.0000
22540000	29716	STT	MPO	un	2674352	-0.0224	0.0000	0.0000	-0.0021	0.0000	0.0000	-0.0021	0.0000	0.0000
22540000	29762	STT	MPO	un	2678492	0.0222	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	30651	STT	MPO	un	2758502	-0.0195	0.0000	0.0000	-0.0042	0.0000	0.0000	-0.0042	0.0000	0.0000
22540000	31286	STT	MPO	un	2815652	0.0689	0.0000	0.0000	0.0064	0.0000	0.0000	0.0063	0.0000	0.0000
22540000	31411	STT	MPO	un	2826902	0.0758	0.0000	0.0000	0.0077	0.0000	0.0000	0.0076	0.0000	0.0000
22540000	32168	STT	MPO	un	2895032	0.0093	0.0000	0.0000	0.0017	0.0000	0.0000	0.0017	0.0000	0.0000
22540000	32785	STT	MPO	un	2950562	-0.0104	0.0000	0.0000	-0.0073	0.0000	0.0000	-0.0075	0.0000	0.0000
22540000	33722	STT	MPO	un	3034892	0.1739	0.0000	0.0000	0.0413	0.0000	0.0000	0.0415	0.0000	0.0000
22540000	33745	STT	MPO	un	3036962	0.0978	0.0000	0.0000	0.0415	0.0000	0.0000	0.0412	0.0000	0.0000
22540000	34602	STT	MPO	un	3114092	-0.0063	0.0000	0.0000	-0.0023	0.0000	0.0000	-0.0023	0.0000	0.0000
22540000	34673	STT	MPO	un	3120482	-0.0217	0.0000	0.0000	-0.0064	0.0000	0.0000	-0.0064	0.0000	0.0000
22540000	34702	STT	MPO	un	3123092	0.1876	0.0000	0.0000	0.0478	0.0000	0.0000	0.0480	0.0000	0.0000
22540000	34925	STT	MPO	un	3143162	0.0448	0.0000	0.0000	0.0191	0.0000	0.0000	0.0190	0.0000	0.0000
22540000	34926	STT	MPO	un	3143252	-0.0022	0.0000	0.0000	-0.0014	0.0000	0.0000	-0.0014	0.0000	0.0000
22540000	35721	STT	MPO	un	3214802	-0.0233	0.0000	0.0000	-0.0059	0.0000	0.0000	-0.0059	0.0000	0.0000
22540000	35740	STT	MPO	un	3216512	0.1021	0.0000	0.0000	0.0383	0.0000	0.0000	0.0381	0.0000	0.0000
22540000	36232	STT	MPO	un	3260792	-0.0217	0.0000	0.0000	-0.0222	0.0000	0.0000	-0.0222	0.0000	0.0000
22540000	36270	STT	MPO	un	3264212	-0.0010	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	36815	STT	MPO	un	3313262	0.0049	0.0000	0.0000	0.0005	0.0000	0.0000	0.0004	0.0000	0.0000
22540000	37058	STT	MPO	un	3335132	0.3162	0.0000	0.0000	0.3122	0.0000	0.0000	0.3121	0.0000	0.0000
22540000	38084	STT	MPO	un	3427472	0.0256	0.0000	0.0000	0.0013	0.0000	0.0000	0.0013	0.0000	0.0000
22540000	38108	STT	MPO	un	3429632	-0.0128	0.0000	0.0000	-0.0127	0.0000	0.0000	-0.0127	0.0000	0.0000
22540000	38285	STT	MPO	un	3445562	-0.0217	0.0000	0.0000	-0.0030	0.0000	0.0000	-0.0030	0.0000	0.0000
22540000	38433	STT	MPO	un	3458882	0.2491	0.0000	0.0000	0.0796	0.0000	0.0000	0.0794	0.0000	0.0000
22540000	38500	STT	MPO	un	3464912	0.0667	0.0000	0.0000	0.0063	0.0000	0.0000	0.0063	0.0000	0.0000
22540000	38534	STT	MPO	un	3467972	0.0336	0.0000	0.0000	0.0092	0.0000	0.0000	0.0092	0.0000	0.0000
22540000	38721	STT	MPO	un	3484802	0.1086	0.0000	0.0000	0.1049	0.0000	0.0000	0.1046	0.0000	0.0000
22540000	38764	STT	MPO	un	3488672	0.0409	0.0000	0.0000	0.0028	0.0000	0.0000	0.0028	0.0000	0.0000
22540000	38889	STT	MPO	un	3499922	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	39010	STT	MPO	un	3510812	-0.0084	0.0000	0.0000	-0.0018	0.0000	0.0000	-0.0019	0.0000	0.0000
22540000	39205	STT	MPO	un	3528362	0.3020	0.0000	0.0000	0.2557	0.0000	0.0000	0.2558	0.0000	0.0000
22540000	39370	STT	MPO	un	3543212	-0.0018	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	39394	STT	MPO	un	3545372	0.1680	0.0000	0.0000	0.1166	0.0000	0.0000	0.1168	0.0000	0.0000
22540000	39438	STT	MPO	un	3549332	0.0504	0.0000	0.0000	0.0035	0.0000	0.0000	0.0034	0.0000	0.0000
22540000	39939	STT	MPO	un	3594422	-0.0233	0.0000	0.0000	-0.0223	0.0000	0.0000	-0.0223	0.0000	0.0000
22540000	40318	STT	MPO	un	3628532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	40713	STT	MPO	un	3664082	-0.0010	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	40746	STT	MPO	un	3667052	-0.0102	0.0000	0.0000	-0.0025	0.0000	0.0000	-0.0026	0.0000	0.0000
22540000	41083	STT	MPO	un	3697382	0.0343	0.0000	0.0000	0.0249	0.0000	0.0000	0.0252	0.0000	0.0000
22540000	41488	STT	MPO	un	3733832	0.0292	0.0000	0.0000	0.0015	0.0000	0.0000	0.0013	0.0000	0.0000
22540000	42388	STT	MPO	un	3814832	0.0244	0.0000	0.0000	0.0012	0.0000	0.0000	0.0012	0.0000	0.0000
22540000	42516	STT	MPO	un	3826352	0.0208	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	42697	STT	MPO	un	3842642	0.0494	0.0000	0.0000	0.0373	0.0000	0.0000	0.0376	0.0000	0.0000
22540000	42791	STT	MPO	un	3851102	0.0208	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	42818	STT	MPO	un	3853532	0.1525	0.0000	0.0000	0.0983	0.0000	0.0000	0.0982	0.0000	0.0000
22540000	42872	STT	MPO	un	3858392	0.0222	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	43087	STT	MPO	un	3877742	0.0020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	43406	STT	MPO	un	3906452	0.0208	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	43562	STT	MPO	un	3920492	0.0236	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	43626	STT	MPO	un	3926252	0.2109	0.0000	0.0000	0.2114	0.0000	0.0000	0.2114	0.0000	0.0000
22540000	43680	STT	MPO	un	3931112	0.0129	0.0000	0.0000	0.0092	0.0000	0.0000	0.0095	0.0000	0.0000
22540000	44014	STT	MPO	un	3961172	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	44120	STT	MPO	un	3970712	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	44162	STT	MPO	un	3974492	0.1654	0.0000	0.0000	0.0532	0.0000	0.0000	0.0534	0.0000	0.0000
22540000	44313	STT	MPO	un	3988082	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	44399	STT	MPO	un	3995822	0.0208	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	44440	STT	MPO	un	3999512	0.0579	0.0000	0.0000	0.0214	0.0000	0.0000	0.0214	0.0000	0.0000
22540000	44441	STT	MPO	un	3999602	0.0222	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	44507	STT	MPO	un	4005542	-0.0003	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0001	0.0000	0.0000
22540000	45185	STT	MPO	un	4066562	0.0110	0.0000	0.0000	0.0018	0.0000	0.0000	0.0017	0.0000	0.0000
22540000	45287	STT	MPO	un	4075742	-0.0031	0.0000	0.0000	-0.0001	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	45733	STT	MPO	un	4115882	0.1679	0.0000	0.0000	0.1098	0.0000	0.0000	0.1092	0.0000	0.0000
22540000	46270	STT	MPO	un	4164212	0.2628	0.0000	0.0000	0.1293	0.0000	0.0000	0.1286	0.0000	0.0000
22540000	47283	STT	MPO	un	4255382	0.0582	0.0000	0.0000	0.0044	0.0000	0.0000	0.0041	0.0000	0.0000
22540000	47346	STT	MPO	un	4261052	-0.0202	0.0000	0.0000	-0.0065	0.0000	0.0000	-0.0065	0.0000	0.0000
22540000	47406	STT	MPO	un	4266452	-0.0022	0.0000	0.0000	-0.0001	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	47555	STT	MPO	un	4279862	0.1008	0.0000	0.0000	0.0147	0.0000	0.0000	0.0150	0.0000	0.0000
22540000	47557	STT	MPO	un	4280042	0.0855	0.0000	0.0000	0.0166	0.0000	0.0000	0.0165	0.0000	0.0000
22540000	47563	STT	MPO	un	4280582	-0.0161	0.0000	0.0000	-0.0018	0.0000	0.0000	-0.0018	0.0000	0.0000
22540000	47589	STT	MPO	un	4282922	-0.0222	0.0000	0.0000	-0.0020	0.0000	0.0000	-0.0020	0.0000	0.0000
22540000	47702	STT	MPO	un	4293092	-0.0181	0.0000	0.0000	-0.0020	0.0000	0.0000	-0.0020	0.0000	0.0000
22540000	47887	STT	MPO	un	4309742	-0.0155	0.0000	0.0000	-0.0060	0.0000	0.0000	-0.0059	0.0000	0.0000
22540000	47935	STT	MPO	un	4314062	0.3224	0.0000	0.0000	0.2942	0.0000	0.0000	0.2941	0.0000	0.0000
22540000	48044	STT	MPO	un	4323872	-0.0205	0.0000	0.0000	-0.0128	0.0000	0.0000	-0.0129	0.0000	0.0000
22540000	48142	STT	MPO	un	4332692	0.0213	0.0000	0.0000	0.0009	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	48456	STT	MPO	un	4360952	0.0585	0.0000	0.0000	0.0535	0.0000	0.0000	0.0536	0.0000	0.0000
22540000	48468	STT	MPO	un	4362032	0.0976	0.0000	0.0000	0.0862	0.0000	0.0000	0.0865	0.0000	0.0000
22540000	48590	STT	MPO	un	4373012	0.0826	0.0000	0.0000	0.0087	0.0000	0.0000	0.0085	0.0000	0.0000
22540000	48630	STT	MPO	un	4376612	0.0426	0.0000	0.0000	0.0028	0.0000	0.0000	0.0028	0.0000	0.0000
22540000	48715	STT	MPO	un	4384262	-0.0081	0.0000	0.0000	-0.0037	0.0000	0.0000	-0.0037	0.0000	0.0000
22540000	48919	STT	MPO	un	4402622	0.1097	0.0000	0.0000	0.0177	0.0000	0.0000	0.0180	0.0000	0.0000
22540000	49049	STT	MPO	un	4414322	-0.0164	0.0000	0.0000	-0.0027	0.0000	0.0000	-0.0028	0.0000	0.0000
22540000	49179	STT	MPO	un	4426022	-0.0192	0.0000	0.0000	-0.0103	0.0000	0.0000	-0.0102	0.0000	0.0000
22540000	49324	STT	MPO	un	4439072	-0.0012	0.0000	0.0000	-0.0001	0.0000	0.0000	-0.0001	0.0000	0.0000
22540000	49343	STT	MPO	un	4440782	0.4324	0.0000	0.0000	0.4344	0.0000	0.0000	0.4345	0.0000	0.0000
22540000	49467	STT	MPO	un	4451942	0.0007	0.0000	0.0000	0.0007	0.0000	0.0000	0.0007	0.0000	0.0000
22540000	49881	STT	MPO	un	4489202	0.0802	0.0000	0.0000	0.0096	0.0000	0.0000	0.0098	0.0000	0.0000
22540000	49899	STT	MPO	un	4490822	0.3830	0.0000	0.0000	0.2006	0.0000	0.0000	0.2006	0.0000	0.0000
22540000	49923	STT	MPO	un	4492982	0.0236	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	50462	STT	MPO	un	4541492	0.0073	0.0000	0.0000	0.0026	0.0000	0.0000	0.0026	0.0000	0.0000
22540000	50599	STT	MPO	un	4553822	0.1667	0.0000	0.0000	0.0351	0.0000	0.0000	0.0349	0.0000	0.0000
22540000	50680	STT	MPO	un	4561112	-0.0194	0.0000	0.0000	-0.0022	0.0000	0.0000	-0.0022	0.0000	0.0000
22540000	50721	STT	MPO	un	4564802	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	50872	STT	MPO	un	4578392	0.1702	0.0000	0.0000	0.0378	0.0000	0.0000	0.0378	0.0000	0.0000
22540000	50947	STT	MPO	un	4585142	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	51000	STT	MPO	un	4589912	0.0160	0.0000	0.0000	0.0037	0.0000	0.0000	0.0037	0.0000	0.0000
22540000	51275	STT	MPO	un	4614662	0.0200	0.0000	0.0000	0.0009	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	51681	STT	MPO	un	4651202	0.0449	0.0000	0.0000	0.0215	0.0000	0.0000	0.0215	0.0000	0.0000
22540000	51693	STT	MPO	un	4652282	0.0172	0.0000	0.0000	0.0008	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	51795	STT	MPO	un	4661462	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0001	0.0000	0.0000
22540000	51938	STT	MPO	un	4674332	0.1414	0.0000	0.0000	0.1231	0.0000	0.0000	0.1228	0.0000	0.0000
22540000	51971	STT	MPO	un	4677302	0.0644	0.0000	0.0000	0.0062	0.0000	0.0000	0.0063	0.0000	0.0000
22540000	52007	STT	MPO	un	4680542	-0.0216	0.0000	0.0000	-0.0062	0.0000	0.0000	-0.0062	0.0000	0.0000
22540000	52049	STT	MPO	un	4684322	0.1197	0.0000	0.0000	0.1195	0.0000	0.0000	0.1195	0.0000	0.0000
22540000	52261	STT	MPO	un	4703402	-0.0133	0.0000	0.0000	-0.0060	0.0000	0.0000	-0.0061	0.0000	0.0000
22540000	52761	STT	MPO	un	4748402	0.0043	0.0000	0.0000	0.0018	0.0000	0.0000	0.0018	0.0000	0.0000
22540000	52798	STT	MPO	un	4751732	0.0615	0.0000	0.0000	0.0284	0.0000	0.0000	0.0285	0.0000	0.0000
22540000	52956	STT	MPO	un	4765952	0.0022	0.0000	0.0000	0.0001	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	53124	STT	MPO	un	4781072	-0.0020	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	53167	STT	MPO	un	4784942	0.0200	0.0000	0.0000	0.0009	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	53201	STT	MPO	un	4788002	0.0242	0.0000	0.0000	0.0246	0.0000	0.0000	0.0246	0.0000	0.0000
22540000	53332	STT	MPO	un	4799792	-0.0231	0.0000	0.0000	-0.0011	0.0000	0.0000	-0.0011	0.0000	0.0000
22540000	53401	STT	MPO	un	4806002	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	53518	STT	MPO	un	4816532	0.0462	0.0000	0.0000	0.0032	0.0000	0.0000	0.0031	0.0000	0.0000
22540000	54172	STT	MPO	un	4875392	0.0067	0.0000	0.0000	0.0053	0.0000	0.0000	0.0055	0.0000	0.0000
22540000	54263	STT	MPO	un	4883582	0.0169	0.0000	0.0000	0.0058	0.0000	0.0000	0.0060	0.0000	0.0000
22540000	54343	STT	MPO	un	4890782	0.0782	0.0000	0.0000	0.0572	0.0000	0.0000	0.0570	0.0000	0.0000
22540000	54433	STT	MPO	un	4898882	0.0511	0.0000	0.0000	0.0086	0.0000	0.0000	0.0088	0.0000	0.0000
22540000	54444	STT	MPO	un	4899872	0.0222	0.0000	0.0000	0.0096	0.0000	0.0000	0.0095	0.0000	0.0000
22540000	54627	STT	MPO	un	4916342	0.0969	0.0000	0.0000	0.0550	0.0000	0.0000	0.0550	0.0000	0.0000
22540000	54721	STT	MPO	un	4924802	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	54806	STT	MPO	un	4932452	-0.0083	0.0000	0.0000	-0.0011	0.0000	0.0000	-0.0011	0.0000	0.0000
22540000	54833	STT	MPO	un	4934882	0.0598	0.0000	0.0000	0.0207	0.0000	0.0000	0.0210	0.0000	0.0000
22540000	54955	STT	MPO	un	4945862	0.0744	0.0000	0.0000	0.0144	0.0000	0.0000	0.0143	0.0000	0.0000
22540000	55071	STT	MPO	un	4956302	0.0248	0.0000	0.0000	0.0012	0.0000	0.0000	0.0011	0.0000	0.0000
22540000	55129	STT	MPO	un	4961522	0.0222	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	55257	STT	MPO	un	4973042	0.1051	0.0000	0.0000	0.0161	0.0000	0.0000	0.0164	0.0000	0.0000
