# Population TGCP	WM1,WM10,WM11,WM12,WM13,WM14,WM15,WM16,WM17,WM18,WM19,WM2,WM20,WM21,WM22,WM23,WM24,WM3,WM4,WM5,WM6,WM7,WM8,WM9
# Population MPO	WM482,WM483,WM484,WM485,WM486,WM487,WM488,WM489,WM490,WM491,WM492,WM493,WM494,WM495,WM496,WM497,WM498,WM499,WM500,WM501,WM502,WM503,WM504,WM505
# Batch ID 	Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
22540000	4246	TGCP	MPO	un	382052	0.0597	0.0000	0.0000	0.0056	0.0000	0.0000	0.0058	0.0000	0.0000
22540000	4271	TGCP	MPO	un	384302	0.1277	0.0000	0.0000	0.0213	0.0000	0.0000	0.0213	0.0000	0.0000
22540000	4275	TGCP	MPO	un	384662	0.0049	0.0000	0.0000	0.0005	0.0000	0.0000	0.0004	0.0000	0.0000
22540000	4295	TGCP	MPO	un	386462	-0.0031	0.0000	0.0000	-0.0001	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	4296	TGCP	MPO	un	386552	-0.0212	0.0000	0.0000	-0.0046	0.0000	0.0000	-0.0046	0.0000	0.0000
22540000	4320	TGCP	MPO	un	388712	0.9783	0.0000	0.0000	0.9787	0.0000	0.0000	0.9787	0.0000	0.0000
22540000	4354	TGCP	MPO	un	391772	0.7786	0.0000	0.0000	0.8685	0.0000	0.0000	0.8685	0.0000	0.0000
22540000	4421	TGCP	MPO	un	397802	0.0070	0.0000	0.0000	0.0069	0.0000	0.0000	0.0070	0.0000	0.0000
22540000	4447	TGCP	MPO	un	400142	0.0035	0.0000	0.0000	0.0001	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	4486	TGCP	MPO	un	403652	0.1778	0.0000	0.0000	0.0415	0.0000	0.0000	0.0415	0.0000	0.0000
22540000	4548	TGCP	MPO	un	409232	0.2486	0.0000	0.0000	0.2524	0.0000	0.0000	0.2525	0.0000	0.0000
22540000	4626	TGCP	MPO	un	416252	0.2570	0.0000	0.0000	0.1012	0.0000	0.0000	0.1022	0.0000	0.0000
22540000	4657	TGCP	MPO	un	419042	0.0262	0.0000	0.0000	0.0012	0.0000	0.0000	0.0011	0.0000	0.0000
22540000	4675	TGCP	MPO	un	420662	0.0564	0.0000	0.0000	0.0576	0.0000	0.0000	0.0576	0.0000	0.0000
22540000	4737	TGCP	MPO	un	426242	0.0604	0.0000	0.0000	0.0045	0.0000	0.0000	0.0041	0.0000	0.0000
22540000	4788	TGCP	MPO	un	430832	0.7836	0.0000	0.0000	0.7494	0.0000	0.0000	0.7495	0.0000	0.0000
22540000	4801	TGCP	MPO	un	432002	0.4772	0.0000	0.0000	0.4805	0.0000	0.0000	0.4806	0.0000	0.0000
22540000	4807	TGCP	MPO	un	432542	0.0309	0.0000	0.0000	0.0015	0.0000	0.0000	0.0013	0.0000	0.0000
22540000	4811	TGCP	MPO	un	432902	0.0020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	4900	TGCP	MPO	un	440912	-0.0221	0.0000	0.0000	-0.0204	0.0000	0.0000	-0.0204	0.0000	0.0000
22540000	4937	TGCP	MPO	un	444242	0.0131	0.0000	0.0000	0.0133	0.0000	0.0000	0.0134	0.0000	0.0000
22540000	4955	TGCP	MPO	un	445862	0.1322	0.0000	0.0000	0.0203	0.0000	0.0000	0.0199	0.0000	0.0000
22540000	5032	TGCP	MPO	un	452792	0.1591	0.0000	0.0000	0.0805	0.0000	0.0000	0.0799	0.0000	0.0000
22540000	5036	TGCP	MPO	un	453152	0.0026	0.0000	0.0000	0.0006	0.0000	0.0000	0.0006	0.0000	0.0000
22540000	5048	TGCP	MPO	un	454232	0.0317	0.0000	0.0000	0.0199	0.0000	0.0000	0.0200	0.0000	0.0000
22540000	5049	TGCP	MPO	un	454322	0.1489	0.0000	0.0000	0.0289	0.0000	0.0000	0.0289	0.0000	0.0000
22540000	5068	TGCP	MPO	un	456032	-0.0018	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	5107	TGCP	MPO	un	459542	0.2879	0.0000	0.0000	0.1188	0.0000	0.0000	0.1193	0.0000	0.0000
22540000	5131	TGCP	MPO	un	461702	0.4982	0.0000	0.0000	0.3685	0.0000	0.0000	0.3683	0.0000	0.0000
22540000	5201	TGCP	MPO	un	468002	0.2128	0.0000	0.0000	0.0595	0.0000	0.0000	0.0595	0.0000	0.0000
22540000	5347	TGCP	MPO	un	481142	0.0262	0.0000	0.0000	0.0012	0.0000	0.0000	0.0011	0.0000	0.0000
22540000	5447	TGCP	MPO	un	490142	0.0798	0.0000	0.0000	0.0086	0.0000	0.0000	0.0085	0.0000	0.0000
22540000	5479	TGCP	MPO	un	493022	0.4431	0.0000	0.0000	0.4420	0.0000	0.0000	0.4420	0.0000	0.0000
22540000	5508	TGCP	MPO	un	495632	0.0158	0.0000	0.0000	0.0007	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	5526	TGCP	MPO	un	497252	0.1188	0.0000	0.0000	0.0550	0.0000	0.0000	0.0544	0.0000	0.0000
22540000	5594	TGCP	MPO	un	503372	0.2234	0.0000	0.0000	0.1456	0.0000	0.0000	0.1448	0.0000	0.0000
22540000	5609	TGCP	MPO	un	504722	0.2207	0.0000	0.0000	0.0717	0.0000	0.0000	0.0724	0.0000	0.0000
22540000	5620	TGCP	MPO	un	505712	0.0091	0.0000	0.0000	0.0022	0.0000	0.0000	0.0024	0.0000	0.0000
22540000	5675	TGCP	MPO	un	510662	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	5691	TGCP	MPO	un	512102	0.1198	0.0000	0.0000	0.0547	0.0000	0.0000	0.0543	0.0000	0.0000
22540000	5693	TGCP	MPO	un	512282	0.0802	0.0000	0.0000	0.0096	0.0000	0.0000	0.0098	0.0000	0.0000
22540000	5751	TGCP	MPO	un	517502	0.6298	0.0000	0.0000	0.5917	0.0000	0.0000	0.5915	0.0000	0.0000
22540000	5756	TGCP	MPO	un	517952	0.1854	0.0000	0.0000	0.0723	0.0000	0.0000	0.0716	0.0000	0.0000
22540000	5764	TGCP	MPO	un	518672	0.4567	0.0000	0.0000	0.3006	0.0000	0.0000	0.3010	0.0000	0.0000
22540000	5828	TGCP	MPO	un	524432	0.2001	0.0000	0.0000	0.0589	0.0000	0.0000	0.0595	0.0000	0.0000
22540000	5880	TGCP	MPO	un	529112	-0.0099	0.0000	0.0000	-0.0023	0.0000	0.0000	-0.0024	0.0000	0.0000
22540000	5983	TGCP	MPO	un	538382	0.0751	0.0000	0.0000	0.0094	0.0000	0.0000	0.0098	0.0000	0.0000
22540000	5992	TGCP	MPO	un	539192	0.1429	0.0000	0.0000	0.0227	0.0000	0.0000	0.0221	0.0000	0.0000
22540000	6002	TGCP	MPO	un	540092	0.1064	0.0000	0.0000	0.0150	0.0000	0.0000	0.0150	0.0000	0.0000
22540000	6059	TGCP	MPO	un	545222	0.1394	0.0000	0.0000	0.0226	0.0000	0.0000	0.0221	0.0000	0.0000
22540000	6114	TGCP	MPO	un	550172	-0.0213	0.0000	0.0000	-0.0019	0.0000	0.0000	-0.0019	0.0000	0.0000
22540000	6207	TGCP	MPO	un	558542	-0.0216	0.0000	0.0000	-0.0051	0.0000	0.0000	-0.0051	0.0000	0.0000
22540000	6218	TGCP	MPO	un	559532	0.0061	0.0000	0.0000	0.0024	0.0000	0.0000	0.0026	0.0000	0.0000
22540000	6226	TGCP	MPO	un	560252	0.0851	0.0000	0.0000	0.0098	0.0000	0.0000	0.0098	0.0000	0.0000
22540000	6279	TGCP	MPO	un	565022	0.0730	0.0000	0.0000	0.0424	0.0000	0.0000	0.0420	0.0000	0.0000
22540000	6308	TGCP	MPO	un	567632	0.9085	0.0000	0.0000	0.8956	0.0000	0.0000	0.8955	0.0000	0.0000
22540000	6318	TGCP	MPO	un	568532	0.7863	0.0000	0.0000	0.7262	0.0000	0.0000	0.7260	0.0000	0.0000
22540000	6327	TGCP	MPO	un	569342	0.3779	0.0000	0.0000	0.1901	0.0000	0.0000	0.1898	0.0000	0.0000
22540000	6328	TGCP	MPO	un	569432	-0.0073	0.0000	0.0000	-0.0069	0.0000	0.0000	-0.0070	0.0000	0.0000
22540000	6344	TGCP	MPO	un	570872	0.0373	0.0000	0.0000	0.0026	0.0000	0.0000	0.0028	0.0000	0.0000
22540000	6351	TGCP	MPO	un	571502	-0.0018	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	6381	TGCP	MPO	un	574202	0.0020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	6388	TGCP	MPO	un	574832	-0.0010	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	6406	TGCP	MPO	un	576452	0.1255	0.0000	0.0000	0.1157	0.0000	0.0000	0.1157	0.0000	0.0000
22540000	6455	TGCP	MPO	un	580862	0.5559	0.0000	0.0000	0.4413	0.0000	0.0000	0.4410	0.0000	0.0000
22540000	6460	TGCP	MPO	un	581312	0.2041	0.0000	0.0000	0.0528	0.0000	0.0000	0.0526	0.0000	0.0000
22540000	6584	TGCP	MPO	un	592472	0.5828	0.0000	0.0000	0.4822	0.0000	0.0000	0.4828	0.0000	0.0000
22540000	6588	TGCP	MPO	un	592832	0.8894	0.0000	0.0000	0.8848	0.0000	0.0000	0.8849	0.0000	0.0000
22540000	6598	TGCP	MPO	un	593732	0.0777	0.0000	0.0000	0.0095	0.0000	0.0000	0.0098	0.0000	0.0000
22540000	6676	TGCP	MPO	un	600752	0.0488	0.0000	0.0000	0.0037	0.0000	0.0000	0.0037	0.0000	0.0000
22540000	6686	TGCP	MPO	un	601652	0.9108	0.0000	0.0000	0.9007	0.0000	0.0000	0.9007	0.0000	0.0000
22540000	6738	TGCP	MPO	un	606332	0.0465	0.0000	0.0000	0.0034	0.0000	0.0000	0.0034	0.0000	0.0000
22540000	6758	TGCP	MPO	un	608132	0.0551	0.0000	0.0000	0.0040	0.0000	0.0000	0.0037	0.0000	0.0000
22540000	6783	TGCP	MPO	un	610382	0.3045	0.0000	0.0000	0.1089	0.0000	0.0000	0.1078	0.0000	0.0000
22540000	6824	TGCP	MPO	un	614072	0.1036	0.0000	0.0000	0.0149	0.0000	0.0000	0.0150	0.0000	0.0000
22540000	6840	TGCP	MPO	un	615512	0.2879	0.0000	0.0000	0.1188	0.0000	0.0000	0.1193	0.0000	0.0000
22540000	6849	TGCP	MPO	un	616322	0.0355	0.0000	0.0000	0.0026	0.0000	0.0000	0.0028	0.0000	0.0000
22540000	6851	TGCP	MPO	un	616502	0.0355	0.0000	0.0000	0.0026	0.0000	0.0000	0.0028	0.0000	0.0000
22540000	6924	TGCP	MPO	un	623072	0.5612	0.0000	0.0000	0.4195	0.0000	0.0000	0.4194	0.0000	0.0000
22540000	6926	TGCP	MPO	un	623252	0.1455	0.0000	0.0000	0.0501	0.0000	0.0000	0.0498	0.0000	0.0000
22540000	6953	TGCP	MPO	un	625682	0.1387	0.0000	0.0000	0.0284	0.0000	0.0000	0.0289	0.0000	0.0000
22540000	6983	TGCP	MPO	un	628382	0.3721	0.0000	0.0000	0.1951	0.0000	0.0000	0.1954	0.0000	0.0000
22540000	7021	TGCP	MPO	un	631802	0.0915	0.0000	0.0000	0.0108	0.0000	0.0000	0.0107	0.0000	0.0000
22540000	7026	TGCP	MPO	un	632252	0.7447	0.0000	0.0000	0.6908	0.0000	0.0000	0.6908	0.0000	0.0000
22540000	7046	TGCP	MPO	un	634052	0.1183	0.0000	0.0000	0.0209	0.0000	0.0000	0.0213	0.0000	0.0000
22540000	7049	TGCP	MPO	un	634322	0.1628	0.0000	0.0000	0.0349	0.0000	0.0000	0.0349	0.0000	0.0000
22540000	7060	TGCP	MPO	un	635312	0.0172	0.0000	0.0000	0.0008	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	7129	TGCP	MPO	un	641522	0.7073	0.0000	0.0000	0.6248	0.0000	0.0000	0.6246	0.0000	0.0000
22540000	7157	TGCP	MPO	un	644042	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000
22540000	7193	TGCP	MPO	un	647282	0.0604	0.0000	0.0000	0.0045	0.0000	0.0000	0.0041	0.0000	0.0000
22540000	7206	TGCP	MPO	un	648452	0.3285	0.0000	0.0000	0.1374	0.0000	0.0000	0.1368	0.0000	0.0000
22540000	7223	TGCP	MPO	un	649982	-0.0020	0.0000	0.0000	-0.0003	0.0000	0.0000	-0.0004	0.0000	0.0000
22540000	7225	TGCP	MPO	un	650162	0.3874	0.0000	0.0000	0.2233	0.0000	0.0000	0.2241	0.0000	0.0000
22540000	7286	TGCP	MPO	un	655652	0.0258	0.0000	0.0000	0.0064	0.0000	0.0000	0.0062	0.0000	0.0000
22540000	7292	TGCP	MPO	un	656192	0.0141	0.0000	0.0000	0.0017	0.0000	0.0000	0.0019	0.0000	0.0000
22540000	7310	TGCP	MPO	un	657812	0.2715	0.0000	0.0000	0.0953	0.0000	0.0000	0.0951	0.0000	0.0000
22540000	7342	TGCP	MPO	un	660692	0.9315	0.0000	0.0000	0.9234	0.0000	0.0000	0.9234	0.0000	0.0000
22540000	7358	TGCP	MPO	un	662132	0.4468	0.0000	0.0000	0.2743	0.0000	0.0000	0.2743	0.0000	0.0000
22540000	7377	TGCP	MPO	un	663842	0.2906	0.0000	0.0000	0.2692	0.0000	0.0000	0.2687	0.0000	0.0000
22540000	7385	TGCP	MPO	un	664562	0.1591	0.0000	0.0000	0.0373	0.0000	0.0000	0.0378	0.0000	0.0000
22540000	7410	TGCP	MPO	un	666812	-0.0018	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	7422	TGCP	MPO	un	667892	0.0262	0.0000	0.0000	0.0012	0.0000	0.0000	0.0011	0.0000	0.0000
