# Population STT	WM183,WM184,WM185,WM186,WM187,WM188,WM189,WM190,WM191,WM192,WM193,WM194,WM195,WM196,WM197,WM198,WM199,WM200,WM201,WM202,WM203,WM204,WM205,WM206
# Population MPO	WM482,WM483,WM484,WM485,WM486,WM487,WM488,WM489,WM490,WM491,WM492,WM493,WM494,WM495,WM496,WM497,WM498,WM499,WM500,WM501,WM502,WM503,WM504,WM505
# Batch ID 	Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
22540000	1056	STT	MPO	un	94952	0.0559	0.0000	0.0000	0.0043	0.0000	0.0000	0.0041	0.0000	0.0000
22540000	1133	STT	MPO	un	101882	-0.0207	0.0000	0.0000	-0.0024	0.0000	0.0000	-0.0024	0.0000	0.0000
22540000	1292	STT	MPO	un	116192	-0.0204	0.0000	0.0000	-0.0121	0.0000	0.0000	-0.0120	0.0000	0.0000
22540000	1350	STT	MPO	un	121412	0.0171	0.0000	0.0000	0.0032	0.0000	0.0000	0.0030	0.0000	0.0000
22540000	1619	STT	MPO	un	145622	-0.0193	0.0000	0.0000	-0.0064	0.0000	0.0000	-0.0064	0.0000	0.0000
22540000	1744	STT	MPO	un	156872	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	1791	STT	MPO	un	161102	0.1514	0.0000	0.0000	0.1537	0.0000	0.0000	0.1537	0.0000	0.0000
22540000	1848	STT	MPO	un	166232	0.0219	0.0000	0.0000	0.0140	0.0000	0.0000	0.0140	0.0000	0.0000
22540000	1852	STT	MPO	un	166592	0.0783	0.0000	0.0000	0.0078	0.0000	0.0000	0.0076	0.0000	0.0000
22540000	1950	STT	MPO	un	175412	0.1999	0.0000	0.0000	0.1233	0.0000	0.0000	0.1236	0.0000	0.0000
22540000	2098	STT	MPO	un	188732	-0.0009	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	2389	STT	MPO	un	214922	0.1212	0.0000	0.0000	0.0315	0.0000	0.0000	0.0317	0.0000	0.0000
22540000	2541	STT	MPO	un	228602	0.0594	0.0000	0.0000	0.0602	0.0000	0.0000	0.0602	0.0000	0.0000
22540000	2594	STT	MPO	un	233372	0.0559	0.0000	0.0000	0.0043	0.0000	0.0000	0.0041	0.0000	0.0000
22540000	2758	STT	MPO	un	248132	0.1860	0.0000	0.0000	0.0457	0.0000	0.0000	0.0457	0.0000	0.0000
22540000	2852	STT	MPO	un	256592	0.0783	0.0000	0.0000	0.0078	0.0000	0.0000	0.0076	0.0000	0.0000
22540000	2972	STT	MPO	un	267392	-0.0012	0.0000	0.0000	-0.0009	0.0000	0.0000	-0.0011	0.0000	0.0000
22540000	3020	STT	MPO	un	271712	-0.0160	0.0000	0.0000	-0.0012	0.0000	0.0000	-0.0012	0.0000	0.0000
22540000	3232	STT	MPO	un	290792	0.3532	0.0000	0.0000	0.1600	0.0000	0.0000	0.1595	0.0000	0.0000
22540000	3407	STT	MPO	un	306542	0.1790	0.0000	0.0000	0.1575	0.0000	0.0000	0.1570	0.0000	0.0000
22540000	3485	STT	MPO	un	313562	-0.0247	0.0000	0.0000	-0.0115	0.0000	0.0000	-0.0115	0.0000	0.0000
22540000	3505	STT	MPO	un	315362	0.0248	0.0000	0.0000	0.0012	0.0000	0.0000	0.0011	0.0000	0.0000
22540000	3522	STT	MPO	un	316892	0.1244	0.0000	0.0000	0.0507	0.0000	0.0000	0.0505	0.0000	0.0000
22540000	3690	STT	MPO	un	332012	0.0208	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	3881	STT	MPO	un	349202	-0.0139	0.0000	0.0000	-0.0010	0.0000	0.0000	-0.0010	0.0000	0.0000
22540000	3925	STT	MPO	un	353162	0.0034	0.0000	0.0000	0.0014	0.0000	0.0000	0.0015	0.0000	0.0000
22540000	4039	STT	MPO	un	363422	-0.0184	0.0000	0.0000	-0.0101	0.0000	0.0000	-0.0103	0.0000	0.0000
22540000	4047	STT	MPO	un	364142	0.1254	0.0000	0.0000	0.0201	0.0000	0.0000	0.0199	0.0000	0.0000
22540000	4114	STT	MPO	un	370172	0.0035	0.0000	0.0000	0.0001	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	4129	STT	MPO	un	371522	-0.0143	0.0000	0.0000	-0.0145	0.0000	0.0000	-0.0145	0.0000	0.0000
22540000	4152	STT	MPO	un	373592	0.2131	0.0000	0.0000	0.0822	0.0000	0.0000	0.0822	0.0000	0.0000
22540000	4193	STT	MPO	un	377282	-0.0134	0.0000	0.0000	-0.0036	0.0000	0.0000	-0.0036	0.0000	0.0000
22540000	4243	STT	MPO	un	381782	0.2398	0.0000	0.0000	0.0792	0.0000	0.0000	0.0794	0.0000	0.0000
22540000	4271	STT	MPO	un	384302	0.1277	0.0000	0.0000	0.0213	0.0000	0.0000	0.0213	0.0000	0.0000
22540000	4296	STT	MPO	un	386552	0.0202	0.0000	0.0000	0.0025	0.0000	0.0000	0.0025	0.0000	0.0000
22540000	4320	STT	MPO	un	388712	0.0485	0.0000	0.0000	0.0035	0.0000	0.0000	0.0034	0.0000	0.0000
22540000	4435	STT	MPO	un	399062	0.1973	0.0000	0.0000	0.0865	0.0000	0.0000	0.0862	0.0000	0.0000
22540000	4675	STT	MPO	un	420662	0.2626	0.0000	0.0000	0.2532	0.0000	0.0000	0.2532	0.0000	0.0000
22540000	4801	STT	MPO	un	432002	0.1216	0.0000	0.0000	0.0947	0.0000	0.0000	0.0950	0.0000	0.0000
22540000	4811	STT	MPO	un	432902	-0.0011	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	4986	STT	MPO	un	448652	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	5107	STT	MPO	un	459542	0.0208	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	5131	STT	MPO	un	461702	-0.0173	0.0000	0.0000	-0.0170	0.0000	0.0000	-0.0169	0.0000	0.0000
22540000	5201	STT	MPO	un	468002	-0.0234	0.0000	0.0000	-0.0128	0.0000	0.0000	-0.0128	0.0000	0.0000
22540000	5227	STT	MPO	un	470342	-0.0090	0.0000	0.0000	-0.0066	0.0000	0.0000	-0.0065	0.0000	0.0000
22540000	5347	STT	MPO	un	481142	-0.0242	0.0000	0.0000	-0.0024	0.0000	0.0000	-0.0024	0.0000	0.0000
22540000	5479	STT	MPO	un	493022	0.1569	0.0000	0.0000	0.0612	0.0000	0.0000	0.0612	0.0000	0.0000
22540000	5675	STT	MPO	un	510662	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	5691	STT	MPO	un	512102	-0.0222	0.0000	0.0000	-0.0010	0.0000	0.0000	-0.0010	0.0000	0.0000
22540000	5751	STT	MPO	un	517502	0.2285	0.0000	0.0000	0.2302	0.0000	0.0000	0.2302	0.0000	0.0000
22540000	5820	STT	MPO	un	523712	0.0193	0.0000	0.0000	0.0009	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	5880	STT	MPO	un	529112	-0.0063	0.0000	0.0000	-0.0008	0.0000	0.0000	-0.0008	0.0000	0.0000
22540000	6114	STT	MPO	un	550172	0.0186	0.0000	0.0000	0.0008	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	6218	STT	MPO	un	559532	0.0433	0.0000	0.0000	0.0068	0.0000	0.0000	0.0068	0.0000	0.0000
22540000	6308	STT	MPO	un	567632	-0.0220	0.0000	0.0000	-0.0051	0.0000	0.0000	-0.0051	0.0000	0.0000
22540000	6406	STT	MPO	un	576452	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	6686	STT	MPO	un	601652	0.3171	0.0000	0.0000	0.2421	0.0000	0.0000	0.2423	0.0000	0.0000
22540000	6758	STT	MPO	un	608132	-0.0175	0.0000	0.0000	-0.0022	0.0000	0.0000	-0.0022	0.0000	0.0000
22540000	6826	STT	MPO	un	614252	0.0213	0.0000	0.0000	0.0009	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	6846	STT	MPO	un	616052	0.1548	0.0000	0.0000	0.0345	0.0000	0.0000	0.0349	0.0000	0.0000
22540000	6924	STT	MPO	un	623072	0.1399	0.0000	0.0000	0.1047	0.0000	0.0000	0.1046	0.0000	0.0000
22540000	6983	STT	MPO	un	628382	-0.0182	0.0000	0.0000	-0.0175	0.0000	0.0000	-0.0175	0.0000	0.0000
22540000	7026	STT	MPO	un	632252	0.0173	0.0000	0.0000	0.0133	0.0000	0.0000	0.0131	0.0000	0.0000
22540000	7193	STT	MPO	un	647282	-0.0230	0.0000	0.0000	-0.0040	0.0000	0.0000	-0.0039	0.0000	0.0000
22540000	7223	STT	MPO	un	649982	0.0010	0.0000	0.0000	0.0001	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	7286	STT	MPO	un	655652	0.0202	0.0000	0.0000	0.0025	0.0000	0.0000	0.0025	0.0000	0.0000
22540000	7292	STT	MPO	un	656192	0.0664	0.0000	0.0000	0.0125	0.0000	0.0000	0.0125	0.0000	0.0000
22540000	7302	STT	MPO	un	657092	0.2178	0.0000	0.0000	0.0651	0.0000	0.0000	0.0653	0.0000	0.0000
22540000	7310	STT	MPO	un	657812	-0.0010	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	7358	STT	MPO	un	662132	-0.0072	0.0000	0.0000	-0.0073	0.0000	0.0000	-0.0073	0.0000	0.0000
22540000	7432	STT	MPO	un	668792	0.0504	0.0000	0.0000	0.0035	0.0000	0.0000	0.0034	0.0000	0.0000
22540000	7456	STT	MPO	un	670952	-0.0192	0.0000	0.0000	-0.0189	0.0000	0.0000	-0.0189	0.0000	0.0000
22540000	7499	STT	MPO	un	674822	-0.0107	0.0000	0.0000	-0.0068	0.0000	0.0000	-0.0069	0.0000	0.0000
22540000	7563	STT	MPO	un	680582	0.0990	0.0000	0.0000	0.0214	0.0000	0.0000	0.0214	0.0000	0.0000
22540000	7621	STT	MPO	un	685802	0.0213	0.0000	0.0000	0.0009	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	7811	STT	MPO	un	702902	0.0128	0.0000	0.0000	0.0091	0.0000	0.0000	0.0090	0.0000	0.0000
22540000	7953	STT	MPO	un	715682	-0.0153	0.0000	0.0000	-0.0018	0.0000	0.0000	-0.0018	0.0000	0.0000
22540000	7984	STT	MPO	un	718472	0.0298	0.0000	0.0000	0.0082	0.0000	0.0000	0.0079	0.0000	0.0000
22540000	8012	STT	MPO	un	720992	-0.0188	0.0000	0.0000	-0.0031	0.0000	0.0000	-0.0031	0.0000	0.0000
22540000	8195	STT	MPO	un	737462	0.0108	0.0000	0.0000	0.0092	0.0000	0.0000	0.0091	0.0000	0.0000
22540000	8317	STT	MPO	un	748442	0.0121	0.0000	0.0000	0.0119	0.0000	0.0000	0.0119	0.0000	0.0000
22540000	8340	STT	MPO	un	750512	0.0559	0.0000	0.0000	0.0043	0.0000	0.0000	0.0041	0.0000	0.0000
22540000	8373	STT	MPO	un	753482	-0.0005	0.0000	0.0000	-0.0002	0.0000	0.0000	-0.0003	0.0000	0.0000
22540000	8399	STT	MPO	un	755822	0.0751	0.0000	0.0000	0.0094	0.0000	0.0000	0.0098	0.0000	0.0000
22540000	8440	STT	MPO	un	759512	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	8485	STT	MPO	un	763562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	8889	STT	MPO	un	799922	-0.0142	0.0000	0.0000	-0.0017	0.0000	0.0000	-0.0018	0.0000	0.0000
22540000	8925	STT	MPO	un	803162	0.0200	0.0000	0.0000	0.0009	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	8974	STT	MPO	un	807572	0.0196	0.0000	0.0000	0.0096	0.0000	0.0000	0.0096	0.0000	0.0000
22540000	9026	STT	MPO	un	812252	0.0508	0.0000	0.0000	0.0467	0.0000	0.0000	0.0466	0.0000	0.0000
22540000	9294	STT	MPO	un	836372	0.0200	0.0000	0.0000	0.0009	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	9321	STT	MPO	un	838802	0.0857	0.0000	0.0000	0.0178	0.0000	0.0000	0.0178	0.0000	0.0000
22540000	9486	STT	MPO	un	853652	-0.0204	0.0000	0.0000	-0.0207	0.0000	0.0000	-0.0207	0.0000	0.0000
22540000	9714	STT	MPO	un	874172	-0.0009	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	9991	STT	MPO	un	899102	0.1130	0.0000	0.0000	0.0179	0.0000	0.0000	0.0180	0.0000	0.0000
22540000	10020	STT	MPO	un	901712	-0.0054	0.0000	0.0000	-0.0017	0.0000	0.0000	-0.0019	0.0000	0.0000
22540000	10146	STT	MPO	un	913052	0.2969	0.0000	0.0000	0.1234	0.0000	0.0000	0.1236	0.0000	0.0000
22540000	10183	STT	MPO	un	916382	-0.0142	0.0000	0.0000	-0.0142	0.0000	0.0000	-0.0142	0.0000	0.0000
22540000	10243	STT	MPO	un	921782	0.0236	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	10308	STT	MPO	un	927632	-0.0213	0.0000	0.0000	-0.0183	0.0000	0.0000	-0.0183	0.0000	0.0000
22540000	10334	STT	MPO	un	929972	-0.0172	0.0000	0.0000	-0.0110	0.0000	0.0000	-0.0110	0.0000	0.0000
22540000	10390	STT	MPO	un	935012	0.0915	0.0000	0.0000	0.0108	0.0000	0.0000	0.0107	0.0000	0.0000
22540000	10655	STT	MPO	un	958862	-0.0153	0.0000	0.0000	-0.0075	0.0000	0.0000	-0.0075	0.0000	0.0000
22540000	10662	STT	MPO	un	959492	0.2409	0.0000	0.0000	0.1675	0.0000	0.0000	0.1669	0.0000	0.0000
22540000	10730	STT	MPO	un	965612	0.1391	0.0000	0.0000	0.0997	0.0000	0.0000	0.0999	0.0000	0.0000
22540000	10740	STT	MPO	un	966512	0.0488	0.0000	0.0000	0.0037	0.0000	0.0000	0.0037	0.0000	0.0000
22540000	10927	STT	MPO	un	983342	0.0259	0.0000	0.0000	0.0097	0.0000	0.0000	0.0097	0.0000	0.0000
22540000	10950	STT	MPO	un	985412	0.0087	0.0000	0.0000	0.0015	0.0000	0.0000	0.0015	0.0000	0.0000
22540000	10998	STT	MPO	un	989732	-0.0175	0.0000	0.0000	-0.0020	0.0000	0.0000	-0.0020	0.0000	0.0000
22540000	11033	STT	MPO	un	992882	0.0667	0.0000	0.0000	0.0063	0.0000	0.0000	0.0063	0.0000	0.0000
22540000	11101	STT	MPO	un	999002	0.0128	0.0000	0.0000	0.0091	0.0000	0.0000	0.0090	0.0000	0.0000
22540000	11168	STT	MPO	un	1005032	0.0391	0.0000	0.0000	0.0027	0.0000	0.0000	0.0028	0.0000	0.0000
22540000	11208	STT	MPO	un	1008632	-0.0218	0.0000	0.0000	-0.0053	0.0000	0.0000	-0.0053	0.0000	0.0000
22540000	11378	STT	MPO	un	1023932	0.1169	0.0000	0.0000	0.0661	0.0000	0.0000	0.0661	0.0000	0.0000
22540000	11391	STT	MPO	un	1025102	0.0309	0.0000	0.0000	0.0015	0.0000	0.0000	0.0013	0.0000	0.0000
22540000	11392	STT	MPO	un	1025192	-0.0020	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	11520	STT	MPO	un	1036712	0.0958	0.0000	0.0000	0.0119	0.0000	0.0000	0.0118	0.0000	0.0000
22540000	11717	STT	MPO	un	1054442	0.0172	0.0000	0.0000	0.0008	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	11800	STT	MPO	un	1061912	0.0003	0.0000	0.0000	0.0002	0.0000	0.0000	0.0003	0.0000	0.0000
22540000	12236	STT	MPO	un	1101152	0.1395	0.0000	0.0000	0.0257	0.0000	0.0000	0.0257	0.0000	0.0000
22540000	12347	STT	MPO	un	1111142	-0.0132	0.0000	0.0000	-0.0037	0.0000	0.0000	-0.0037	0.0000	0.0000
22540000	12403	STT	MPO	un	1116182	0.0217	0.0000	0.0000	0.0011	0.0000	0.0000	0.0011	0.0000	0.0000
22540000	12466	STT	MPO	un	1121852	-0.0011	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	12686	STT	MPO	un	1141652	0.0035	0.0000	0.0000	0.0001	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	13470	STT	MPO	un	1212212	0.1037	0.0000	0.0000	0.0542	0.0000	0.0000	0.0540	0.0000	0.0000
22540000	14506	STT	MPO	un	1305452	-0.0026	0.0000	0.0000	-0.0013	0.0000	0.0000	-0.0012	0.0000	0.0000
22540000	17045	STT	MPO	un	1533962	0.0233	0.0000	0.0000	0.0011	0.0000	0.0000	0.0011	0.0000	0.0000
22540000	17050	STT	MPO	un	1534412	0.0167	0.0000	0.0000	0.0020	0.0000	0.0000	0.0021	0.0000	0.0000
22540000	21026	STT	MPO	un	1892252	0.0248	0.0000	0.0000	0.0012	0.0000	0.0000	0.0011	0.0000	0.0000
22540000	22335	STT	MPO	un	2010062	-0.0106	0.0000	0.0000	-0.0058	0.0000	0.0000	-0.0060	0.0000	0.0000
22540000	24278	STT	MPO	un	2184932	0.0050	0.0000	0.0000	0.0025	0.0000	0.0000	0.0025	0.0000	0.0000
22540000	24334	STT	MPO	un	2189972	0.0346	0.0000	0.0000	0.0136	0.0000	0.0000	0.0136	0.0000	0.0000
22540000	25357	STT	MPO	un	2282042	0.0262	0.0000	0.0000	0.0012	0.0000	0.0000	0.0011	0.0000	0.0000
22540000	25383	STT	MPO	un	2284382	0.1698	0.0000	0.0000	0.0845	0.0000	0.0000	0.0847	0.0000	0.0000
22540000	25676	STT	MPO	un	2310752	0.1431	0.0000	0.0000	0.0750	0.0000	0.0000	0.0748	0.0000	0.0000
22540000	25830	STT	MPO	un	2324612	0.1715	0.0000	0.0000	0.1469	0.0000	0.0000	0.1471	0.0000	0.0000
22540000	26475	STT	MPO	un	2382662	0.0758	0.0000	0.0000	0.0077	0.0000	0.0000	0.0076	0.0000	0.0000
22540000	27749	STT	MPO	un	2497322	0.3394	0.0000	0.0000	0.2566	0.0000	0.0000	0.2571	0.0000	0.0000
22540000	27903	STT	MPO	un	2511182	0.0024	0.0000	0.0000	0.0001	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	28866	STT	MPO	un	2597852	0.0244	0.0000	0.0000	0.0012	0.0000	0.0000	0.0012	0.0000	0.0000
22540000	29716	STT	MPO	un	2674352	-0.0224	0.0000	0.0000	-0.0021	0.0000	0.0000	-0.0021	0.0000	0.0000
22540000	29762	STT	MPO	un	2678492	0.0222	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	29821	STT	MPO	un	2683802	-0.0230	0.0000	0.0000	-0.0168	0.0000	0.0000	-0.0168	0.0000	0.0000
22540000	29826	STT	MPO	un	2684252	0.1735	0.0000	0.0000	0.0747	0.0000	0.0000	0.0749	0.0000	0.0000
22540000	30651	STT	MPO	un	2758502	-0.0195	0.0000	0.0000	-0.0042	0.0000	0.0000	-0.0042	0.0000	0.0000
22540000	30849	STT	MPO	un	2776322	0.1886	0.0000	0.0000	0.0434	0.0000	0.0000	0.0429	0.0000	0.0000
22540000	31227	STT	MPO	un	2810342	-0.0206	0.0000	0.0000	-0.0037	0.0000	0.0000	-0.0037	0.0000	0.0000
22540000	31286	STT	MPO	un	2815652	0.0689	0.0000	0.0000	0.0064	0.0000	0.0000	0.0063	0.0000	0.0000
22540000	31411	STT	MPO	un	2826902	0.0758	0.0000	0.0000	0.0077	0.0000	0.0000	0.0076	0.0000	0.0000
22540000	31432	STT	MPO	un	2828792	0.0024	0.0000	0.0000	0.0001	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	31461	STT	MPO	un	2831402	-0.0152	0.0000	0.0000	-0.0010	0.0000	0.0000	-0.0010	0.0000	0.0000
22540000	31519	STT	MPO	un	2836622	0.1580	0.0000	0.0000	0.0318	0.0000	0.0000	0.0316	0.0000	0.0000
22540000	32038	STT	MPO	un	2883332	0.0257	0.0000	0.0000	0.0034	0.0000	0.0000	0.0033	0.0000	0.0000
22540000	32168	STT	MPO	un	2895032	0.0093	0.0000	0.0000	0.0017	0.0000	0.0000	0.0017	0.0000	0.0000
22540000	32458	STT	MPO	un	2921132	0.0385	0.0000	0.0000	0.0083	0.0000	0.0000	0.0081	0.0000	0.0000
22540000	32603	STT	MPO	un	2934182	0.0509	0.0000	0.0000	0.0038	0.0000	0.0000	0.0037	0.0000	0.0000
22540000	32785	STT	MPO	un	2950562	-0.0104	0.0000	0.0000	-0.0073	0.0000	0.0000	-0.0075	0.0000	0.0000
22540000	32900	STT	MPO	un	2960912	0.1556	0.0000	0.0000	0.0317	0.0000	0.0000	0.0317	0.0000	0.0000
22540000	33066	STT	MPO	un	2975852	0.0201	0.0000	0.0000	0.0010	0.0000	0.0000	0.0011	0.0000	0.0000
22540000	33374	STT	MPO	un	3003572	0.0233	0.0000	0.0000	0.0011	0.0000	0.0000	0.0011	0.0000	0.0000
22540000	33433	STT	MPO	un	3008882	-0.0231	0.0000	0.0000	-0.0216	0.0000	0.0000	-0.0216	0.0000	0.0000
22540000	33722	STT	MPO	un	3034892	0.1397	0.0000	0.0000	0.0490	0.0000	0.0000	0.0488	0.0000	0.0000
22540000	33745	STT	MPO	un	3036962	0.0978	0.0000	0.0000	0.0415	0.0000	0.0000	0.0412	0.0000	0.0000
22540000	34137	STT	MPO	un	3072242	0.1895	0.0000	0.0000	0.0895	0.0000	0.0000	0.0900	0.0000	0.0000
22540000	34158	STT	MPO	un	3074132	-0.0204	0.0000	0.0000	-0.0025	0.0000	0.0000	-0.0024	0.0000	0.0000
22540000	34602	STT	MPO	un	3114092	-0.0063	0.0000	0.0000	-0.0023	0.0000	0.0000	-0.0023	0.0000	0.0000
22540000	34673	STT	MPO	un	3120482	-0.0217	0.0000	0.0000	-0.0064	0.0000	0.0000	-0.0064	0.0000	0.0000
22540000	34702	STT	MPO	un	3123092	0.1876	0.0000	0.0000	0.0478	0.0000	0.0000	0.0480	0.0000	0.0000
22540000	34738	STT	MPO	un	3126332	-0.0115	0.0000	0.0000	-0.0026	0.0000	0.0000	-0.0026	0.0000	0.0000
22540000	34925	STT	MPO	un	3143162	0.0448	0.0000	0.0000	0.0191	0.0000	0.0000	0.0190	0.0000	0.0000
22540000	34926	STT	MPO	un	3143252	-0.0022	0.0000	0.0000	-0.0014	0.0000	0.0000	-0.0014	0.0000	0.0000
22540000	35589	STT	MPO	un	3202922	-0.0156	0.0000	0.0000	-0.0054	0.0000	0.0000	-0.0054	0.0000	0.0000
22540000	35721	STT	MPO	un	3214802	-0.0233	0.0000	0.0000	-0.0059	0.0000	0.0000	-0.0059	0.0000	0.0000
22540000	35740	STT	MPO	un	3216512	0.1021	0.0000	0.0000	0.0383	0.0000	0.0000	0.0381	0.0000	0.0000
22540000	35759	STT	MPO	un	3218222	-0.0115	0.0000	0.0000	-0.0079	0.0000	0.0000	-0.0079	0.0000	0.0000
22540000	36028	STT	MPO	un	3242432	0.1184	0.0000	0.0000	0.1171	0.0000	0.0000	0.1169	0.0000	0.0000
22540000	36232	STT	MPO	un	3260792	-0.0217	0.0000	0.0000	-0.0222	0.0000	0.0000	-0.0222	0.0000	0.0000
22540000	36270	STT	MPO	un	3264212	-0.0010	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	36598	STT	MPO	un	3293732	-0.0054	0.0000	0.0000	-0.0005	0.0000	0.0000	-0.0004	0.0000	0.0000
22540000	36815	STT	MPO	un	3313262	0.0049	0.0000	0.0000	0.0005	0.0000	0.0000	0.0004	0.0000	0.0000
22540000	36833	STT	MPO	un	3314882	0.1419	0.0000	0.0000	0.1040	0.0000	0.0000	0.1038	0.0000	0.0000
22540000	36893	STT	MPO	un	3320282	0.0746	0.0000	0.0000	0.0353	0.0000	0.0000	0.0350	0.0000	0.0000
22540000	37058	STT	MPO	un	3335132	0.3162	0.0000	0.0000	0.3122	0.0000	0.0000	0.3121	0.0000	0.0000
22540000	37494	STT	MPO	un	3374372	0.0174	0.0000	0.0000	0.0022	0.0000	0.0000	0.0023	0.0000	0.0000
22540000	37546	STT	MPO	un	3379052	0.0032	0.0000	0.0000	0.0001	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	37899	STT	MPO	un	3410822	0.0787	0.0000	0.0000	0.0150	0.0000	0.0000	0.0147	0.0000	0.0000
22540000	38084	STT	MPO	un	3427472	0.0256	0.0000	0.0000	0.0013	0.0000	0.0000	0.0013	0.0000	0.0000
22540000	38108	STT	MPO	un	3429632	-0.0128	0.0000	0.0000	-0.0127	0.0000	0.0000	-0.0127	0.0000	0.0000
22540000	38285	STT	MPO	un	3445562	-0.0217	0.0000	0.0000	-0.0030	0.0000	0.0000	-0.0030	0.0000	0.0000
22540000	38408	STT	MPO	un	3456632	0.0566	0.0000	0.0000	0.0264	0.0000	0.0000	0.0264	0.0000	0.0000
22540000	38433	STT	MPO	un	3458882	0.2491	0.0000	0.0000	0.0796	0.0000	0.0000	0.0794	0.0000	0.0000
22540000	38500	STT	MPO	un	3464912	0.0667	0.0000	0.0000	0.0063	0.0000	0.0000	0.0063	0.0000	0.0000
